Agency|SKU|YearMonth|Volume|Max_Temp|Soda_Volume|indy_Volume|Count|avg_pop17|avg_HHI17|Price_HL|Sales2HL|Promotions|Easter_Day|GoodFriday|NewYear|Xmas|LaborDay|Independence_Day|RevolutionDayMem|Regional_Games|FIFA_U17_WCup|Football_Gold_Cup|Beer_Capital|MusicFest|err|Rev
Agency_49|SKU_04|201406|2776.7745|27.90810811|865152191.0|553838801.0|1|1880416.0|154532.0|2065.64575|1750.2737920000002|315.371958|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||4860115.633643905
Agency_49|SKU_04|201407|2857.6079999999997|26.775510200000003|837253085.0|550644737.0|1|1880416.0|154532.0|2074.787416|1708.631096|366.15632|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||4882597.888978368
Agency_49|SKU_04|201408|2775.6240000000003|27.33168317|867388593.0|522726357.0|1|1880416.0|154532.0|2080.423405|1569.464624|510.95878099999993|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||4356243.677525376
Agency_49|SKU_04|201409|2583.7965|26.27307692|767383003.0|413051813.0|1|1880416.0|154532.0|2077.809034|1498.678076|579.130958|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0||3872279.1673955335
Agency_49|SKU_04|201410|2511.8451|26.04210526|790867324.0|438831227.0|1|1880416.0|154532.0|2097.670396|1587.153644|510.51675199999994|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0||3986684.103628544
Agency_49|SKU_04|201411|2946.9402|24.66907216|715784335.0|484133145.0|1|1880416.0|154532.0|2104.423407|1622.787986|481.635421|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0||4782259.152020438
Agency_49|SKU_04|201412|4603.61175|23.85052632|696401477.0|522571730.0|1|1880416.0|154532.0|2090.287086|1804.711491|285.575595|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||8308191.025327619
Agency_49|SKU_04|201501|2681.5635|23.9|762225057.0|498567142.0|1|1880416.0|154532.0|2083.258422|1572.156427|511.10199500000004|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||4215837.290933615
Agency_49|SKU_04|201502|2120.26575|24.86804124|717053984.0|417947202.0|1|1880416.0|154532.0|2088.9513239999997|1644.8230039999999|444.12832000000003|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||3487461.8801933127
Agency_49|SKU_04|201503|3143.17725|25.86022727|871204688.0|515468092.0|1|1880416.0|154532.0|2065.8224210000003|1661.7351019999999|404.087319|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0||5223127.968132829
Agency_49|SKU_04|201504|2556.38325|29.27209302|860265890.0|503173607.0|1|1880416.0|154532.0|2060.64456|1624.148897|436.495663|1.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||4151947.035796775
Agency_49|SKU_04|201505|2718.56175|29.45869565|927833877.0|572293344.0|1|1880416.0|154532.0|2064.383523|1743.803084|320.580439|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||4740636.363694437
Agency_49|SKU_04|201506|2947.8990000000003|27.73157895|899297932.0|549967070.0|1|1880416.0|154532.0|2083.787175|1736.484927|347.302248|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||5118982.179818373
Agency_49|SKU_04|201507|2137.07175|26.89120879|897112934.0|573927221.0|1|1880416.0|154532.0|2082.2428640000003|1792.9057149999999|289.337149|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||3831568.1539400513
Agency_49|SKU_04|201508|2238.16125|28.29770115|875384686.0|573733505.0|1|1880416.0|154532.0|2083.7329879999998|1766.39153|317.341458|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||3953469.074774213
Agency_49|SKU_04|201509|2067.612|27.23695652|742568762.0|553979958.0|1|1880416.0|154532.0|2087.507149|1762.983662|324.523487|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0||3645166.1753551443
Agency_49|SKU_04|201510|1905.6897|26.729|761469815.0|544203593.0|1|1880416.0|154532.0|2085.363948|1778.3039850000002|307.059963|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||3388895.5876834546
Agency_49|SKU_04|201511|2160.3312|26.744|798860058.0|561516727.0|1|1880416.0|154532.0|2090.468326|1779.110377|311.357949|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0||3843467.6556768627
Agency_49|SKU_04|201512|4811.41425|24.403000000000002|822672453.0|568138672.0|1|1880416.0|154532.0|2090.953345|1746.290622|344.66272299999997|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||8402127.583332162
Agency_49|SKU_04|201601|2218.0968|23.1009901|787479774.0|517389425.0|1|1880416.0|154532.0|2022.936049|1524.52914|498.406909|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||3381553.206940752
Agency_49|SKU_04|201602|1670.154|25.85684211|729418593.0|532697061.0|1|1880416.0|154532.0|2086.102214|1652.426046|433.67616799999996|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||2759805.9704310843
Agency_49|SKU_04|201603|2304.1065|26.85053763|852685632.0|556542731.0|1|1880416.0|154532.0|2097.158303|1738.539211|358.61909199999997|1.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||4005779.4965699716
Agency_49|SKU_04|201604|2137.5825|30.397|864686985.0|589172265.0|1|1880416.0|154532.0|2081.993486|1849.505518|232.48796800000002|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0||3953470.628930235
Agency_49|SKU_04|201605|3081.258|32.192|953568835.0|555318882.0|1|1880416.0|154532.0|2089.999828|1538.003897|551.9959309999999|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||4738986.811662426
Agency_49|SKU_04|201606|2362.383|28.435609999999997|912787084.0|538687923.0|1|1880416.0|154532.0|2084.883034|1752.9236030000002|331.959431|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||4141076.920025949
Agency_49|SKU_04|201607|2072.7885|27.2866|938467950.0|558020105.0|1|1880416.0|154532.0|2080.83083|1765.035707|315.795123|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||3658545.71555897
Agency_49|SKU_04|201608|2021.7525|26.764470000000003|930171702.0|668934850.0|1|1880416.0|154532.0|2161.238827|1337.9083449999998|823.3304820000001|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||2704919.5412746123
Agency_49|SKU_04|201609|2343.3405|27.07323|904326556.0|615784543.0|1|1880416.0|154532.0|2244.417614|1741.6463449999999|502.771269|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0||4081270.4169154717
Agency_49|SKU_04|201610|1600.3152|26.736|889355958.0|629490371.0|1|1880416.0|154532.0|2253.9301530000002|1883.9277359999999|370.002417|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||3014878.191622387
Agency_49|SKU_04|201611|2698.665|24.11221|883100473.0|608313158.0|1|1880416.0|154532.0|2260.774386|1759.3074170000002|501.46696900000006|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0||4747781.350498306
Agency_49|SKU_04|201612|3210.5775|26.1413658|890156001.0|622509370.0|1|1880416.0|154532.0|2270.988184|1784.3645969999998|486.623587|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||5728840.826924766
Agency_49|SKU_04|201701|2264.59125|28.64786904|845614054.0|562154016.0|1|1880416.0|154532.0|2278.993908|1833.6550730000001|445.33883499999996|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||4152479.2338339114
Agency_49|SKU_04|201702|1812.34875|26.91359634|850913048.0|530252010.0|1|1880416.0|154532.0|2273.852407|1876.023443|397.828964|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||3400008.7418917464
Agency_49|SKU_04|201703|2327.05875|27.78616153|886129111.0|613143990.0|1|1880416.0|154532.0|2264.121977|1875.425558|388.696419|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0||4364225.454717533
Agency_49|SKU_04|201704|1639.4820000000002|30.41911433|940912941.0|589969396.0|1|1880416.0|154532.0|2266.7706670000002|1940.3038800000002|326.466787|1.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||3181093.2857901608
Agency_49|SKU_04|201705|1466.505|32.10464293|917412482.0|628759461.0|1|1880416.0|154532.0|2258.231|1968.827946|289.403054|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||2887296.0269487305
Agency_49|SKU_04|201706|1399.2179999999998|33.600990100000004|928366256.0|636846973.0|1|1880416.0|154532.0|2271.6995699999998|1976.578759|295.120811|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||2765664.5780104618
Agency_49|SKU_04|201707|2356.5045|29.515|926635433.0|670015726.0|1|1880416.0|154532.0|2259.245525|1963.97151|295.27401499999996|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||4628107.701186795
Agency_49|SKU_04|201708|2722.587|30.368000000000002|1049868815.0|623319783.0|1|1880416.0|154532.0|2263.835795|1920.4240940000002|343.411701|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||5228521.6728111785
Agency_49|SKU_04|201709|1807.2195|29.951|984438234.0|604571152.0|1|1880416.0|154532.0|2265.379504|1926.749268|338.63023599999997|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0||3482058.848740326
Agency_49|SKU_04|201710|1891.44|29.65151515|996763883.0|616747012.0|1|1880416.0|154532.0|2411.580102|1955.5243739999999|456.05572800000004|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||3698757.0219585598
Agency_49|SKU_04|201711|1637.18175|29.99090909|967899589.0|592195062.0|1|1880416.0|154532.0|2401.953107|2025.6291899999999|376.323917|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0||3316323.142135282
Agency_49|SKU_04|201712|2904.95775|24.50358414|919709619.0|618073219.0|1|1880416.0|154532.0|2464.477973|2008.986762|455.491211|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||5836021.663919305
Agency_49|SKU_05|201301|2653.1279999999997|24.05289256|718394219.0|492612703.0|1|1880416.0|154532.0|1325.465659|1253.554525|71.91113399999999|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||3325840.6098041995
Agency_49|SKU_05|201302|2614.149|27.74180328|753938444.0|431937346.0|1|1880416.0|154532.0|1326.252782|1264.565763|61.68701899999999|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||3305763.324780687
Agency_49|SKU_05|201303|2758.94625|26.76785714|892192092.0|509281531.0|1|1880416.0|154532.0|1359.634526|1296.932099|62.702427|1.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0||3578165.951040679
Agency_49|SKU_05|201304|3387.8505|30.80247934|838099501.0|532390389.0|1|1880416.0|154532.0|1402.793027|1347.597763|55.195264|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||4565459.755178431
Agency_49|SKU_05|201305|3625.494|30.81065574|864420003.0|551755254.0|1|1880416.0|154532.0|1409.9049699999998|1346.3808060000001|63.524164|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||4881295.533868165
Agency_49|SKU_05|201306|3192.38025|29.05981308|889520921.0|531683569.0|1|1880416.0|154532.0|1416.587884|1349.337314|67.25057|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||4307597.791801649
Agency_49|SKU_05|201307|3201.96525|26.723000000000003|869768947.0|508376577.0|1|1880416.0|154532.0|1417.667756|1364.02964|53.638116000000004|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||4367575.50725001
Agency_49|SKU_05|201308|2882.0820000000003|26.579|757916529.0|532480057.0|1|1880416.0|154532.0|1419.0825029999999|1354.741303|64.3412|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||3904475.5240328466
Agency_49|SKU_05|201309|2762.33325|25.456999999999997|789624076.0|454252482.0|1|1880416.0|154532.0|1418.532767|1342.744481|75.788286|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0||3709107.726120293
Agency_49|SKU_05|201310|2871.2187|26.40625|791658684.0|480693900.0|1|1880416.0|154532.0|1419.501271|1318.824567|100.676704|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0||3786633.7587898024
Agency_49|SKU_05|201311|2677.7934|24.61441441|806253783.0|434960682.0|1|1880416.0|154532.0|1422.428225|1352.235626|70.192599|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0||3621007.634547668
Agency_49|SKU_05|201312|4042.3140000000003|23.61944444|785511080.0|424138427.0|1|1880416.0|154532.0|1420.3907279999999|1370.684162|49.706565999999995|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||5540735.777630868
Agency_49|SKU_05|201401|2432.034|23.14339623|763723622.0|481364863.0|1|1880416.0|154532.0|1421.8217439999999|1336.706423|85.115321|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||3250915.4687543823
Agency_49|SKU_05|201402|2580.02625|27.43090909|734443953.0|425528909.0|1|1880416.0|154532.0|1421.248425|1346.756476|74.491949|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||3474667.060437495
Agency_49|SKU_05|201403|2986.5585|28.46372549|828278650.0|557166363.0|1|1880416.0|154532.0|1421.195317|1355.33743|65.857887|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0||4047794.521934655
Agency_49|SKU_05|201404|3464.466|30.06344086|873734739.0|514349463.0|1|1880416.0|154532.0|1420.996187|1341.763254|79.232933|1.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||4648493.173532364
Agency_49|SKU_05|201405|3215.0009999999997|28.972897200000002|887472626.0|574689995.0|1|1880416.0|154532.0|1586.440728|1501.2252310000001|85.215497|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||4826440.6188902315
Agency_49|SKU_05|201406|2817.28725|27.90810811|865152191.0|553838801.0|1|1880416.0|154532.0|1705.896717|1610.570574|95.326143|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||4537439.9433553815
Agency_49|SKU_05|201407|2639.262|26.775510200000003|837253085.0|550644737.0|1|1880416.0|154532.0|1674.365575|1568.051582|106.313993|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||4138498.9544124845
Agency_49|SKU_05|201408|2855.8185|27.33168317|867388593.0|522726357.0|1|1880416.0|154532.0|1602.258656|1439.3701310000001|162.888525|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||4110579.8484572237
Agency_49|SKU_05|201409|2485.8375|26.27307692|767383003.0|413051813.0|1|1880416.0|154532.0|1600.673736|1464.478292|136.19544399999998|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0||3640455.05618955
Agency_49|SKU_05|201410|2553.7635|26.04210526|790867324.0|438831227.0|1|1880416.0|154532.0|1600.765466|1469.702733|131.062733|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0||3753273.1953856456
Agency_49|SKU_05|201411|2276.6292|24.66907216|715784335.0|484133145.0|1|1880416.0|154532.0|1600.907271|1428.721325|172.185946|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0||3252668.6871576896
Agency_49|SKU_05|201412|3793.80675|23.85052632|696401477.0|522571730.0|1|1880416.0|154532.0|1602.070908|1466.96964|135.101268|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||5565399.32227707
Agency_49|SKU_05|201501|2122.8219|23.9|762225057.0|498567142.0|1|1880416.0|154532.0|1602.769049|1471.261696|131.507353|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||3123226.5488999425
Agency_49|SKU_05|201502|1992.9135|24.86804124|717053984.0|417947202.0|1|1880416.0|154532.0|1601.713923|1477.5381|124.175823|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||2944605.62625435
Agency_49|SKU_05|201503|2352.351|25.86022727|871204688.0|515468092.0|1|1880416.0|154532.0|1601.090704|1429.754907|171.33579699999999|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0||3363285.3852363573
Agency_49|SKU_05|201504|2796.3915|29.27209302|860265890.0|503173607.0|1|1880416.0|154532.0|1602.4993630000001|1461.465482|141.033881|1.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||4086829.6514082034
Agency_49|SKU_05|201505|3145.41375|29.45869565|927833877.0|572293344.0|1|1880416.0|154532.0|1577.151928|1400.654381|176.497547|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||4405637.548995139
Agency_49|SKU_05|201506|2949.56025|27.73157895|899297932.0|549967070.0|1|1880416.0|154532.0|1547.905183|1348.976268|198.928915|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||3978886.7782861465
Agency_49|SKU_05|201507|3258.51675|26.89120879|897112934.0|573927221.0|1|1880416.0|154532.0|1549.81624|1339.421656|210.39458399999998|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||4364527.901388737
Agency_49|SKU_05|201508|3182.22|28.29770115|875384686.0|573733505.0|1|1880416.0|154532.0|1545.2083109999999|1345.519304|199.689007|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||4281738.43957488
Agency_49|SKU_05|201509|3126.435|27.23695652|742568762.0|553979958.0|1|1880416.0|154532.0|1547.656199|1322.22802|225.428179|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0||4133859.9597087
Agency_49|SKU_05|201510|2867.9598|26.729|761469815.0|544203593.0|1|1880416.0|154532.0|1545.5427550000002|1336.3899119999999|209.152843|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||3832712.5447415374
Agency_49|SKU_05|201511|2949.1128|26.744|798860058.0|561516727.0|1|1880416.0|154532.0|1546.663235|1336.87296|209.790275|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0||3942589.1583098876
Agency_49|SKU_05|201512|4413.573|24.403000000000002|822672453.0|568138672.0|1|1880416.0|154532.0|1538.905856|1423.479659|115.426197|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||6282631.3890116075
Agency_49|SKU_05|201601|2573.9559|23.1009901|787479774.0|517389425.0|1|1880416.0|154532.0|1536.276612|1327.96696|208.309652|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||3418128.391697064
Agency_49|SKU_05|201602|2297.5245|25.85684211|729418593.0|532697061.0|1|1880416.0|154532.0|1545.444625|1353.194363|192.25026200000002|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||3108997.2022543936
Agency_49|SKU_05|201603|2401.362|26.85053763|852685632.0|556542731.0|1|1880416.0|154532.0|1595.0640210000001|1354.118759|240.945262|1.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||3251729.331349758
Agency_49|SKU_05|201604|2183.71875|30.397|864686985.0|589172265.0|1|1880416.0|154532.0|1583.706849|1367.376602|216.330247|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0||2985965.9240986877
Agency_49|SKU_05|201605|2259.88725|32.192|953568835.0|555318882.0|1|1880416.0|154532.0|1621.595462|1450.476125|171.119337|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||3277912.5013169064
Agency_49|SKU_05|201606|2689.0395|28.435609999999997|912787084.0|538687923.0|1|1880416.0|154532.0|1647.93039|1519.016593|128.913797|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||4084695.619732423
Agency_49|SKU_05|201607|2464.815|27.2866|938467950.0|558020105.0|1|1880416.0|154532.0|1678.634098|1572.7614740000001|105.872624|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||3876566.0725373104
Agency_49|SKU_05|201608|2253.27825|26.764470000000003|930171702.0|668934850.0|1|1880416.0|154532.0|1672.972324|1555.9006140000001|117.07171000000001|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||3505877.0126878456
Agency_49|SKU_05|201609|2256.4365|27.07323|904326556.0|615784543.0|1|1880416.0|154532.0|1706.421843|1591.5825300000001|114.83931299999999|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0||3591304.913454345
Agency_49|SKU_05|201610|2184.94065|26.736|889355958.0|629490371.0|1|1880416.0|154532.0|1738.266771|1620.375234|117.89153700000001|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||3540423.7170198625
Agency_49|SKU_05|201611|2009.46375|24.11221|883100473.0|608313158.0|1|1880416.0|154532.0|1738.881516|1617.322575|121.55894099999999|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0||3249951.086519156
Agency_49|SKU_05|201612|4065.975|26.1413658|890156001.0|622509370.0|1|1880416.0|154532.0|1762.411508|1610.646334|151.765174|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||6548847.72788565
Agency_49|SKU_05|201701|2013.54375|28.64786904|845614054.0|562154016.0|1|1880416.0|154532.0|1755.0855420000003|1552.602108|202.48343400000002|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||3126232.270800225
Agency_49|SKU_05|201702|2280.01875|26.91359634|850913048.0|530252010.0|1|1880416.0|154532.0|1756.808855|1474.9592400000001|281.849615|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||3362934.7226857506
Agency_49|SKU_05|201703|2392.8855|27.78616153|886129111.0|613143990.0|1|1880416.0|154532.0|1803.817697|1492.51358|311.304117|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0||3571414.10413509
Agency_49|SKU_05|201704|2777.03025|30.41911433|940912941.0|589969396.0|1|1880416.0|154532.0|1826.755844|1401.609815|425.146029|1.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||3892312.8549519037
Agency_49|SKU_05|201705|3072.8235|32.10464293|917412482.0|628759461.0|1|1880416.0|154532.0|1898.702202|1572.113433|326.588769|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||4830827.101588075
Agency_49|SKU_05|201706|2906.4915|33.600990100000004|928366256.0|636846973.0|1|1880416.0|154532.0|1910.822234|1577.856578|332.965656|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||4586026.732176087
Agency_49|SKU_05|201707|2642.84025|29.515|926635433.0|670015726.0|1|1880416.0|154532.0|1912.0141629999998|1577.0185390000001|334.995624|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||4167808.0698653953
Agency_49|SKU_05|201708|2838.05475|30.368000000000002|1049868815.0|623319783.0|1|1880416.0|154532.0|1911.761598|1568.870459|342.891139|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||4452540.25829963
Agency_49|SKU_05|201709|2681.1165|29.951|984438234.0|604571152.0|1|1880416.0|154532.0|1912.8914309999998|1416.8156789999998|496.07575199999997|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0||3798647.894425603
Agency_49|SKU_05|201710|2110.7448|29.65151515|996763883.0|616747012.0|1|1880416.0|154532.0|1912.554875|1573.022917|339.53195800000003|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||3320249.9423385817
Agency_49|SKU_05|201711|2512.995|29.99090909|967899589.0|592195062.0|1|1880416.0|154532.0|1911.733619|1570.718406|341.015213|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0||3947207.50068597
Agency_49|SKU_05|201712|3672.07725|24.50358414|919709619.0|618073219.0|1|1880416.0|154532.0|1911.016853|1528.156385|382.860468|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0||5611508.295800741
Agency_49|SKU_07|201301|3.0975|24.05289256|718394219.0|492612703.0|1|1880416.0|154532.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|DataCheck|0.0
Agency_49|SKU_07|201302|2.2125|27.74180328|753938444.0|431937346.0|1|1880416.0|154532.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|DataCheck|0.0
Agency_49|SKU_07|201303|1.77|26.76785714|892192092.0|509281531.0|1|1880416.0|154532.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|DataCheck|0.0
Agency_49|SKU_07|201304|8.4075|30.80247934|838099501.0|532390389.0|1|1880416.0|154532.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|DataCheck|0.0
Agency_49|SKU_07|201305|4.425|30.81065574|864420003.0|551755254.0|1|1880416.0|154532.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|DataCheck|0.0
